amount_inr,is_business_hours,hour_of_day,action_code,geo_code,label,action_name,geo_name,predicted_label,anomaly_score,risk_score_0_100
2998.94,1,13,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.14810870015445743,22
20022.31,1,11,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.20951321390440197,6
0.11,0,3,14,1,-1,SEND_LARGE_ATTACHMENT_EXTERNAL,"Beijing, CN",-1,-0.03292926729826828,72
25817.48,1,14,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.14370846023284922,24
461.17,1,17,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.1273358294599879,28
6681.76,1,11,11,2,1,RATE_CHECK,"Delhi, DL",1,0.21222787987083253,5
9917.61,1,14,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.12891805962699254,28
8409.42,1,15,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.18983884551485863,11
16758.94,1,17,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.1280183761528707,28
12365.4,1,16,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.15869321686807286,20
6221.23,1,15,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.150075588564351,22
15628.76,1,10,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.19748004887477372,9
6361.01,1,10,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.21117790380441698,5
1032.07,1,15,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.19281483924859738,10
19372.27,1,15,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.13469998759372437,26
31778.73,1,16,0,2,1,BOND_QUERY,"Delhi, DL",1,0.11822511686164583,31
6131.43,1,10,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.14424202812961412,23
58719.35,1,17,11,2,1,RATE_CHECK,"Delhi, DL",1,0.08306960133923058,40
27552.75,1,10,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.18614928006761672,12
15754.58,1,12,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.22124973970234474,2
24045.44,1,15,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.14661282543881954,23
17236.1,1,17,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.08697843765793889,39
13355.89,1,16,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1456220194750154,23
8174.39,1,9,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.10213680762226895,35
8958.33,1,14,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.22280464857291166,2
25680.01,1,14,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.12856456696304408,28
5871.12,1,13,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.2270157747589951,1
45477.63,1,12,0,2,1,BOND_QUERY,"Delhi, DL",1,0.10396980155886848,34
5499.39,1,13,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.219915227897368,3
16481.08,1,12,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.21378282726865278,5
43538.41,1,10,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.13366523980893963,26
1637.1,1,15,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.204147023039719,7
25345.86,1,16,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.12858819112601927,28
15874.28,1,14,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.20563671311178455,7
14201.29,1,13,0,2,1,BOND_QUERY,"Delhi, DL",1,0.1692901975218435,17
6904.32,1,9,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.19390052863695262,10
37535.92,1,14,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.12947411225471495,28
22837.91,1,10,11,2,1,RATE_CHECK,"Delhi, DL",1,0.19139910473963778,11
32356.95,1,16,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.17095501632838417,16
38565.35,1,13,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.10228381809108666,35
1665.61,1,15,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.14604360350023826,23
10267.39,1,15,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.21029794615847114,5
14748.14,1,14,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.20118741638905152,8
11743.89,1,17,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.14155839985937463,24
4524.63,1,11,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.12999858586683433,27
5906.06,1,12,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.2238192217090143,2
719.77,1,9,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.15155336254104362,21
1445.19,1,17,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.15764705383886612,20
14956.39,1,13,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.21257762548864728,5
22142.29,1,15,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.2072956680729856,6
104.65,1,12,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.19562160680100144,9
5540.64,1,11,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.13098918529070902,27
647.82,1,11,0,2,1,BOND_QUERY,"Delhi, DL",1,0.1619769665631582,19
53539.5,1,10,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.11262588477678925,32
25240.27,1,10,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.17681147859773066,15
9294.09,1,15,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.21494533212051903,4
15024.07,1,9,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.16303043027779512,18
13906.98,1,13,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.21993169591019046,3
868.0,1,14,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.2144602660756491,4
8222.86,1,15,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.14729531818822822,23
6417.86,1,11,0,2,1,BOND_QUERY,"Delhi, DL",1,0.1703618130965785,16
7731.03,1,11,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.2189887262412234,3
20279.22,1,12,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.18435408493106548,13
11385.75,1,16,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.15679237356063808,20
9711.73,1,10,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.21329374578252686,5
27945.38,1,15,0,2,1,BOND_QUERY,"Delhi, DL",1,0.12910653290736784,28
21820.35,1,16,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.1740555667024652,15
12986.38,1,11,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.2100177727231537,6
8339.95,1,17,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.0962984866464126,37
12632.72,1,15,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.2013834891731766,8
63357.52,1,17,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.07723378583582519,42
18466.24,1,10,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.20163872520705078,8
40465.49,1,16,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.12385033890821195,29
8239.06,1,17,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.10873857078480076,33
12560.96,1,10,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.21247015679973635,5
6571.06,1,12,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.15999965982963343,19
30168.46,1,15,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.1525536999177165,21
19201.1,1,12,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.19741226530810685,9
23635.9,1,9,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.167222997829581,17
13289.86,1,11,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.12018690760200446,30
4314.41,1,10,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.1731648278145576,16
31961.11,1,13,0,2,1,BOND_QUERY,"Delhi, DL",1,0.1328930642985171,27
10455.68,1,16,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.19964642012323852,8
50044.71,1,16,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.10438907223276739,34
77180.83,1,14,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.05973879940789084,47
12092.31,1,17,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.1821649769284191,13
1046.43,1,17,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.14563995700097265,23
3892.25,1,15,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.20165011756127166,8
39875.11,1,15,11,2,1,RATE_CHECK,"Delhi, DL",1,0.16220454725158795,19
28443.95,1,13,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.19239511507173923,10
14759.48,1,16,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.2084450668226624,6
31216.82,1,15,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.17135637231781736,16
13881.38,1,14,0,2,1,BOND_QUERY,"Delhi, DL",1,0.1652959598912105,18
10329.76,1,13,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.2275645577586008,1
29187.26,1,9,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.16477630842795338,18
30001.44,1,10,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.15497350685050465,21
3136.25,1,12,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.13459310578689354,26
3739.45,1,17,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1178164745265513,31
2655.94,1,12,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.1974084819406079,9
10874.5,1,16,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.18964472594012,11
1501.43,1,13,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.1351439483179918,26
241.43,1,10,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.16477897449857337,18
16555.81,1,13,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.21557867176557166,4
1894.69,1,12,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.12944221349733853,28
9676.98,1,17,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.16257014924534963,18
11861.46,1,11,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.20985222238907292,6
265.82,1,15,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.20154316403253797,8
16014.51,1,12,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.1705260718781924,16
65678.43,1,11,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.08386509071987691,40
0.59,0,21,17,1,-1,UNAUTHORIZED_TRADE,"Beijing, CN",-1,-0.03600737634661322,73
1967.39,1,9,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.1651876400138641,18
38030.36,1,11,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.1489808348652757,22
7912.23,1,13,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.2267415328679585,1
4118.22,1,11,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.1469539081569446,23
6206.86,1,16,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.15945401403279247,19
50337.06,1,12,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.09706257383394845,36
3296.4,1,13,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.1485331662656698,22
3908.69,1,12,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.21788728808180508,3
14027.2,1,16,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.17751615631387252,14
2957.18,1,11,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.12741035507985787,28
34204.07,1,17,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.140564531433872,24
34723.51,1,9,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.1464892477748863,23
8084.16,1,10,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.15726149649309878,20
28404.69,1,16,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.13099928302169705,27
7864.24,1,15,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.18196311236677604,13
3126.56,1,13,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.20683416642149477,6
21760.26,1,14,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.2115411824161315,5
7734.2,1,11,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.19800197466758668,9
1150.44,1,17,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.18250833571401381,13
8720.9,1,10,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.14657936100784996,23
2685.47,1,14,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.19629540333436318,9
9261.41,1,15,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.195063274578194,10
27767.43,1,10,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.09878178985034047,36
1584.21,1,11,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.20383259483720328,7
14702.89,1,10,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.20465238175011435,7
6123.97,1,13,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.20261402933175593,8
2284456.94,0,2,17,4,-1,UNAUTHORIZED_TRADE,"Lagos, NG",-1,-0.08624497123800423,86
1579.36,1,10,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.1297760288310904,27
30990.29,1,9,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.16315146296840294,18
11237.03,1,15,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.1876890607765559,12
2203.17,1,15,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.11729413741471628,31
1229.28,1,12,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.16613687873872518,18
13742.27,1,9,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.10969887791849642,33
16786.19,1,12,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.13729681620123008,25
17535.79,1,16,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.13917436301968433,25
12038.7,1,13,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.22655212060339347,1
2440.77,1,9,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.14830199398387195,22
61696.06,1,11,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.1149106720083326,31
53646.8,1,12,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.12377073351293899,29
3209.02,1,13,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.19374105207604836,10
38396.23,1,9,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.06856989540342173,44
4874.83,1,12,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.20866597245287322,6
3189569.58,0,3,2,5,-1,BULK_LOAN_EXPORT,"Moscow, RU",-1,-0.1096577669313833,93
2644.07,1,11,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.16499415023442454,18
12884.68,1,14,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.20968448166134357,6
4265.52,1,11,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.21913979862896715,3
24594.82,1,15,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.17198192394517325,16
21630.36,1,13,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.19604292827350178,9
6178.63,1,9,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.1980297824526499,9
6378.75,1,13,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.2272433284849672,1
21125.27,1,10,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.19163108339636492,11
23048.6,1,13,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.18865030689575524,11
1860888.0,0,6,2,4,-1,BULK_LOAN_EXPORT,"Lagos, NG",-1,-0.08828715349958405,87
3289.77,1,11,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.11412390493531,32
24343.61,1,13,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.13295859283616873,27
443.83,1,13,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.18063785049281067,14
35536.88,1,16,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.14081773437860046,24
4535420.21,0,4,15,4,-1,UNAUTHORIZED_API_CALL,"Lagos, NG",-1,-0.09889474411371157,90
10471.36,1,9,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.18726005949158636,12
7284.96,1,11,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.13331139989022156,26
7599.72,1,17,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.09682275163018572,36
3447.48,1,15,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.18060012577952195,14
1677.39,1,12,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.19002093896838418,11
37085.86,1,12,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.1575870772601647,20
388.19,1,12,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.20401989175203156,7
4630.17,1,17,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.09660463553609577,36
5958.95,1,12,0,2,1,BOND_QUERY,"Delhi, DL",1,0.17381371348520314,15
8356.51,1,11,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.2213896227402553,2
2318.22,1,10,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.20009781986738023,8
16368.05,1,13,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.16583076307344002,18
11431.89,1,10,0,2,1,BOND_QUERY,"Delhi, DL",1,0.15871123773989404,20
4232.01,1,16,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.1229944897171501,29
7585.66,1,9,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.18521078062274265,12
17535.85,1,12,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.21056989630465162,5
4535956.83,0,23,3,1,-1,BULK_POSITION_EXPORT,"Beijing, CN",-1,-0.1324383602289314,99
13076.62,1,11,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.18939663020426917,11
5985.18,1,17,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.1878106723766882,12
20761.26,1,16,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.19812441979880413,9
15007.56,1,9,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.10540936173052384,34
4353517.96,0,1,17,3,-1,UNAUTHORIZED_TRADE,"Dubai, UAE",-1,-0.11420991287601767,94
0.82,0,1,2,1,-1,BULK_LOAN_EXPORT,"Beijing, CN",-1,-0.05546484793621598,78
5987.85,1,11,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.16782421465456804,17
6964.31,1,15,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.16979226576055934,17
1180103.0,0,1,16,3,-1,UNAUTHORIZED_DISBURSEMENT,"Dubai, UAE",-1,-0.06914818364960607,82
13621.97,1,12,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1574141188513607,20
1698.02,1,11,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.20341501011071395,7
3781250.16,0,6,16,4,-1,UNAUTHORIZED_DISBURSEMENT,"Lagos, NG",-1,-0.09262819950939771,88
5089.98,1,11,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.19210363406650777,10
40785.11,1,10,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.06632831125568872,45
33795.71,1,16,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.1456344915914466,23
41791.91,1,10,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.09661977734190252,36
11906.81,1,15,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.2054811563869784,7
16649.69,1,10,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.1661969135166798,17
6110.0,1,11,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.21438733833595053,4
25481.0,1,9,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.1223238956943189,29
1689.33,1,9,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.16687388758809973,17
70941.67,1,10,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.08269782915599111,40
5097.8,1,16,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.17690732828327993,15
3856089.67,0,1,2,5,-1,BULK_LOAN_EXPORT,"Moscow, RU",-1,-0.12391151179401239,97
1313.56,1,11,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.12166676171171309,30
0.19,0,5,15,5,-1,UNAUTHORIZED_API_CALL,"Moscow, RU",-1,-0.021477879586970228,69
53221.07,1,12,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.12644721682095328,28
33076.13,1,14,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.1878503468479633,12
34748.26,1,11,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.14733513449383417,23
27488.51,1,17,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.1572762324580368,20
58704.8,1,9,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.057948085475038935,47
10113.69,1,13,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.22292743655398695,2
31163.15,1,13,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.17439565789305567,15
12496.11,1,15,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.14276966065519286,24
18155.44,1,13,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.19589630716370815,9
13173.0,1,12,11,2,1,RATE_CHECK,"Delhi, DL",1,0.2147405653913279,4
22365.84,1,12,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.13858933214274893,25
1448.77,1,12,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.16440717786804648,18
76.12,1,17,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.14273818925634862,24
49790.04,1,16,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.06338241005802281,46
8803.01,1,9,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.1407909838474291,24
13807.74,1,15,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.20394928600803447,7
17109.54,1,13,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.20366246369997537,7
27688.7,1,17,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.0879316997217019,39
4814.25,1,17,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.1892007729555517,11
17001.43,1,16,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.15265647442311353,21
2747.44,1,9,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.1930243767908842,10
1198.57,1,17,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.18370400154561645,13
11806.19,1,13,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.18698191228115613,12
13316.69,1,9,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.16722419504797664,17
3548.9,1,12,11,2,1,RATE_CHECK,"Delhi, DL",1,0.21071414576672381,5
6199.28,1,17,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.09675550066934602,36
33220.25,1,10,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.09888724802775173,36
4372.01,1,9,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.17246553357184213,16
78270.4,1,16,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.0479544038552282,50
1173.6,1,16,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.16850326677476118,17
64518.01,1,9,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.07101741512298176,43
464.19,1,15,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.1669143023901266,17
62842.11,1,16,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.08459308145868605,40
27197.51,1,15,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.18467500812975052,12
5031.43,1,15,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.20805840145790144,6
8084.24,1,11,0,2,1,BOND_QUERY,"Delhi, DL",1,0.16949803431972205,17
34070.52,1,10,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.1666797419168139,17
25158.13,1,9,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.08970607015550769,38
11249.71,1,11,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.1562921216686744,20
9208.62,1,14,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.22510224563003678,1
16295.87,1,12,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.15511116134668135,21
44442.18,1,13,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.10348088409639122,35
17185.44,1,11,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1515876914649132,21
8799.75,1,16,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.18246422429718429,13
9532.34,1,17,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.18579171500563774,12
2726.44,1,11,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.21466667368183068,4
4710.19,1,11,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.20804054666351024,6
15539.03,1,17,11,2,1,RATE_CHECK,"Delhi, DL",1,0.17067597300441523,16
10428.45,1,14,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.1968562283750651,9
3631.16,1,16,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.1989209865895456,9
9340.16,1,16,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.20608439949761964,7
47064.49,1,17,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.07709564819016979,42
17606.87,1,16,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.19707932953849078,9
30493.76,1,11,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.18000207345406788,14
802.16,1,10,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.13971856373906894,25
2022.12,1,16,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.20136903289762442,8
11182.06,1,9,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.16537719331314155,18
4492.12,1,17,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.09844465840867511,36
15498.72,1,16,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.14272846786968707,24
20214.37,1,17,11,2,1,RATE_CHECK,"Delhi, DL",1,0.16798408137258342,17
17875.93,1,9,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.1871322787233008,12
15072.3,1,17,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.16412288589192786,18
13603.69,1,16,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.19946993222572468,8
4727.83,1,13,0,2,1,BOND_QUERY,"Delhi, DL",1,0.17129952575352742,16
1533.42,1,11,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.21318974869124563,5
0.39,0,23,15,3,-1,UNAUTHORIZED_API_CALL,"Dubai, UAE",-1,-0.03286383980235297,72
1750811.71,0,4,15,4,-1,UNAUTHORIZED_API_CALL,"Lagos, NG",-1,-0.06399972877312443,80
11180.26,1,11,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.2088513150935961,6
